5.116891489159212198e-04,4.681411362422257692e-04,8.165252376317891575e-04,2.340705681211128954e-03,5.008021457474973572e-04,4.790281394106496319e-04,6.749941964422790514e-04,7.239857107001863249e-04,8.219687392160010889e-04,8.110817360475772262e-04,2.014095586158413237e-04,2.117522116258439661e-03,1.725590002195181039e-03,9.308387709002396071e-04,1.573171957837246962e-03,1.377205900805617651e-03,5.008021457474973572e-04,6.641071932738551887e-04,8.328557423844248431e-04,3.962869153306283407e-03,2.498567227153274638e-03,1.638493976847790138e-03,2.944934357058652790e-03,1.398979907142465376e-03,4.518106314895899752e-04,4.028191172316826474e-04,3.026586880821831652e-03,7.893077297107295009e-04,8.600732503054844998e-04,1.970547573484717624e-03,1.143135332684504712e-03,3.647146061421991281e-04,4.899151425790734945e-04,5.062456473317092885e-04,2.144739624179499426e-03,4.354801267369541812e-04,1.780025018037300353e-03,3.864886124790468426e-03,1.458858424568796512e-03,4.518106314895899752e-04,8.764037550581202938e-04,7.620902217896698442e-04,1.600389465758306727e-03,1.437084418231948787e-03,5.606806631738284934e-04,1.812686027542571724e-03,2.280827163784797385e-03,3.102795903000798690e-04,1.409866910310889239e-03,5.225761520843450825e-04,1.154022335852928575e-03,8.546297487212725684e-04,8.110817360475772262e-04,7.893077297107295009e-04,1.486075932489856278e-03,2.993925871316560064e-04,1.380472001756144831e-02,1.241118361200319476e-03,3.287874956864004355e-03,3.483841013895633341e-04,3.102795903000798690e-04,1.072369812089749713e-03,5.405397073122444017e-03,1.088700316842385399e-03,4.028191172316826474e-04,8.274122408002130202e-04,8.491862471370606371e-04,2.776185807948082810e-04,1.088700316842385399e-03,4.327583759448482698e-03,1.633050475263578315e-03,5.628580638075132876e-03,1.333657888131922200e-03,3.157230918842918004e-03,3.097352401416586867e-03,1.741920506947816725e-03,6.287244329764776242e-03,5.389066568369807681e-04,3.331422969537699372e-03,1.921556059226810350e-03,2.367923189132188286e-03,4.017304169148402070e-03,2.433245208142731462e-03,6.379783856696378749e-03,9.090647645633918817e-04,2.177400633684770906e-04,6.635628431154339847e-03,3.200778931516613454e-03,4.409236283211661125e-04,1.442527919816160827e-03,1.600389465758306727e-03,1.203013850110836065e-03,3.233439941021884825e-03,1.170352840605564477e-03,7.239857107001863249e-04,3.130013410921858238e-03,4.681411362422257692e-04,1.077813313673961536e-03,3.511058521816693215e-03,2.340705681211128954e-03,5.661241647580404247e-04,3.358640477458759138e-03,1.458858424568796512e-03,1.937886563979446253e-03,2.019539087742625114e-03,1.121361326347656987e-03,2.819733820621778478e-03,1.409866910310889239e-03,6.913247011949147369e-04,3.908434137464163877e-03,2.346149182795340560e-03,3.924764642216799562e-03,2.171957132100559192e-03,6.967682027791266683e-04,3.576380540827236391e-03,2.743524798442811222e-03,1.344544891300346063e-03,1.796355522789935984e-04,6.913247011949147369e-04,1.344544891300346063e-03,7.272518116507135054e-03,3.799564105779925250e-03,5.878981710948881501e-04,8.001947328791533635e-04,2.667315776263844401e-03,4.300366251527422499e-04,4.338470762616905910e-03,7.348727138686101876e-04,2.068530602000532605e-03,7.403162154528221189e-04,3.826781613700985015e-03,5.987851742633120127e-04,1.061482808921325851e-03,5.878981710948881501e-04,2.923160350721805065e-03,1.170352840605564477e-03,4.360244768953754069e-03,2.444132211311155541e-03,2.068530602000532550e-04,5.280196536685569054e-04,6.461436380459558045e-03,9.090647645633918817e-04,1.192126846942412203e-03,1.910669056058386488e-03,2.830620823790202124e-04,1.257448865952955162e-03,5.182213508169755158e-03,6.042286758475239440e-04,3.015699877653407572e-03,9.036212629791799504e-04,5.634024139659344482e-03,1.050595805752901988e-03,1.050595805752901988e-03,3.086465398248162788e-03,3.119126407753434593e-03,1.393536405558253337e-03,4.463671299053780439e-04,5.024351962227609041e-03,4.158835210337912501e-03,1.823573030710995586e-03,4.735846378264377005e-04,4.425566787964296811e-03,2.509454230321698717e-03,5.497936600054046307e-04,2.819733820621778478e-03,4.109843696080005444e-03,5.737450669759371069e-03,2.231835649526890328e-03,4.703185368759105200e-03,4.436453791132720890e-03,1.627606973679366275e-03,4.735846378264376572e-03,8.872907582265441564e-04,3.211665934685037317e-04,3.592711045579871968e-04,2.313488173290069189e-03,1.404423408726677199e-03,5.878981710948881501e-04,5.552371615896165621e-04,2.934047353890228711e-03,4.147948207169488422e-03,1.616719970510942413e-03,4.572541330738018849e-03,2.574776249332241460e-03,4.245931235685303185e-04,5.878981710948881501e-04,4.654193854501198144e-03,4.028191172316826474e-04,5.661241647580404247e-04,3.592711045579871968e-04,5.198544012922390843e-03,2.944934357058652790e-03,1.899782052889962625e-03,4.637863349748562458e-03,5.732007168175159463e-03,4.409236283211661125e-03,4.899151425790734295e-03,4.017304169148402070e-03,5.797329187185703073e-03,1.295553377042438789e-03,3.614485051916719802e-03,9.362822724844515384e-04,5.334631552527688367e-04,5.824546695106762187e-04,2.694533284184904166e-03,2.193731138437406917e-03,9.907172883265708517e-04,3.750572591522018193e-03,9.036212629791799504e-04,6.749941964422790514e-04,1.491519434074068100e-03,4.948142940048642219e-03,6.189261301248961261e-03,3.777790099443077525e-03,7.457597170370340502e-04,2.188287636853194877e-03,2.629211265174360990e-03,4.354801267369541812e-04,2.906829845969169379e-03,1.633050475263578315e-04,2.836064325374414163e-03,3.560050036074600705e-03,4.899151425790734945e-04,5.138665495496059707e-03,3.543719531321964586e-03,1.633050475263578315e-03,3.913877639048375483e-03,5.933416726791000814e-04,1.257448865952955162e-03,2.721750792105963497e-04,1.496962935658280140e-03,2.286270665369009533e-04,3.772346597858865485e-03,7.648119725817758424e-03,7.947512312949414322e-04,3.924764642216799562e-03,2.297157668537433504e-03,3.423962496469302313e-03,2.101191611505803976e-03,4.022747670732614543e-03,3.233439941021884825e-03,1.007047793079206537e-03,1.905225554474174611e-04,7.022117043633386430e-03,1.344544891300346063e-03,7.130987075317624622e-04,5.503380101638258998e-03,3.543719531321964586e-03,2.384253693884824405e-03,4.158835210337912501e-03,4.518106314895899318e-03,4.964473444801277904e-03,4.354801267369541812e-04,2.308044671705857150e-03,3.652589563006203213e-03,2.672759277848056440e-03,3.179004925179765729e-03,3.266100950527156630e-04,5.334631552527688367e-04,3.924764642216799562e-03,2.161070128932135112e-03,4.333027261032694304e-03,4.115287197664217050e-03,5.116891489159212198e-04,1.333657888131922200e-03,6.042286758475239440e-04,7.642676224233545951e-03,2.569332747748029853e-03,1.910669056058386488e-03,5.557815117480377660e-03,1.164909339021352437e-03,1.573171957837246962e-03,8.415653449191639116e-03,3.374970982211395257e-04,6.260026821843716477e-03,1.366318897637193788e-03,1.502406437242491963e-03,2.465906217648003267e-03,5.492493098469834918e-03,6.695506948580671200e-04,4.953586441632854259e-04,9.743867835739350577e-04,1.921556059226810350e-03,3.260657448942944590e-03,2.395140697053248051e-03,3.625372055085143447e-03,3.091908899832374828e-03,5.552371615896166054e-03,6.249139818675292397e-03,5.889868714117305580e-03,1.834460033879419449e-03,9.689432819897231264e-04,1.486075932489856278e-03,6.477766885212193947e-04,4.186052718258972266e-03,4.512662813311687712e-03,4.773950889353860416e-03,5.345518555696112881e-03,4.191496219843183872e-04,8.927342598107560877e-04,3.717911582016746389e-03,3.701581077264110595e-04,9.090647645633918817e-04,2.487680223984850992e-03,3.146343915674493924e-03,5.525154107975106289e-03,2.988482369732348241e-03,2.830620823790202124e-04,4.082626188158945788e-04,2.781629309532295067e-03,1.649380980016214001e-03,1.398979907142465376e-03,8.121704363644195040e-03,2.291714166953221464e-03,3.941095146969435248e-03,6.412444866201650120e-03,4.991690952722337669e-03,4.147948207169488422e-03,5.247535527180297900e-03,4.006417165979978857e-03,1.823573030710995586e-03,8.437427455528487058e-04,1.796355522789936038e-03,5.225761520843450608e-03,5.448945085796139468e-03,3.930208143801011168e-03,6.532201901054313260e-04,6.162043793327901496e-03,1.186683345358200163e-03,3.026586880821831652e-03,5.683015653917252406e-03,7.947512312949414322e-04,5.421727577875079702e-03,5.759224676096219228e-03,1.649380980016214001e-03,2.732637795274387577e-03,2.830620823790202124e-04,5.797329187185703073e-03,3.467510509142997764e-03,4.240487734101091796e-03,1.115917824763445164e-03,2.983038868148136201e-03,4.545323822816959083e-03,6.477766885212193947e-04,1.388092903974041514e-03,2.710863788937539851e-03,4.871933917869675397e-03,2.237279151111102368e-03,4.120730699248428656e-03,1.235674859616107436e-03,4.349357765785329989e-03,3.717911582016746389e-03,5.704789660254099698e-03,2.493123725569062598e-03,2.547558741411182128e-03,3.287874956864004355e-03,6.967682027791266899e-03,5.133221993911847233e-03,1.502406437242491963e-03,6.766272469175426199e-03,8.981777613949680191e-04,5.770111679264643308e-03,1.774581516453088313e-03,1.518736941995127649e-03,3.924764642216799562e-03,4.626976346580138379e-03,2.765298804779658948e-03,4.572541330738019065e-04,5.062456473317092885e-04,5.497936600054046307e-04,1.954217068732081938e-03,7.566467202054579129e-04,2.460462716063791227e-03,3.957425651722070933e-03,1.415310411895101062e-03,4.207826724595819558e-03,1.763694513284664450e-03,3.859442623206256386e-03,7.893077297107295009e-04,4.735846378264377005e-04,1.752807510116240588e-03,3.391301486964030942e-03,2.422358204974307816e-03,1.475188929321432415e-03,2.406027700221672130e-03,4.376575273706389754e-03,3.864886124790468534e-04,7.365057643438737561e-03,1.535067446747763551e-03,2.286270665369009533e-04,6.592080418480644396e-03,3.472954010727209804e-03,1.203013850110836065e-03,3.157230918842918004e-03,6.423331869370074634e-04,3.592711045579871968e-04,2.868725334879685535e-03,7.729772249580937069e-04,8.709602534739083624e-04,8.927342598107561311e-03,2.721750792105963497e-04,3.777790099443077525e-03,4.327583759448482698e-03,5.389066568369807681e-04,4.115287197664217050e-03,2.357036185963764640e-03,6.265470323427928083e-03,4.572541330738019065e-04,5.552371615896165621e-04,2.634654766758573029e-03,6.858811996107028056e-04,1.878008046553114900e-03,1.758251011700452627e-03,4.082626188158945788e-04,7.778763763838843909e-03,6.314461837685836007e-04,5.552371615896165621e-04,2.776185807948082810e-04,5.606806631738284934e-04,1.105030821595021301e-03,5.008021457474973572e-04,5.655798145996192641e-03,1.937886563979446253e-03,3.048360887158679377e-04,7.936625309780990026e-03,2.885055839632321437e-04,7.729772249580937069e-04,4.474558302222204735e-03,7.457597170370340502e-04,4.300366251527422499e-04,4.191496219843183872e-04,5.590476126985649032e-03,1.034265301000266302e-03,1.093599468268176278e-02,2.776185807948082810e-04,8.056382344633652949e-04,1.545954449916187414e-03,2.411471201805883736e-03,2.525784735074334403e-03,2.444132211311155541e-03,2.367923189132188286e-03,1.856234040216267174e-03,2.939490855474440750e-04,1.480632430905644238e-03,3.701581077264110595e-04,1.132248329516080849e-03,1.388092903974041514e-03,5.438058082627715388e-03,5.546928114311954448e-03,2.531228236658546443e-03,2.286270665369009424e-03,8.219687392160010889e-04,4.648750352916985670e-03,9.580562788212992637e-04,2.193731138437406917e-03,2.003208582989989429e-03,2.487680223984850992e-03,3.467510509142997764e-03,3.614485051916719802e-03,2.128409119426863741e-03,3.053804388742891417e-03,3.592711045579871968e-04,6.477766885212193947e-04,4.572541330738019065e-04,1.039708802584478125e-03,1.208457351695047888e-03,1.883451548137326939e-03,6.194704802833173735e-03,1.567728456253035139e-03,6.074947767980510595e-03,2.465906217648003267e-03,3.815894610532560936e-03,6.238252815506869185e-03,1.349988392884558103e-03,2.242722652695313974e-03,1.257448865952955162e-03,7.196309094328168232e-03,7.185422091159743936e-04,3.990086661227343172e-03,6.869698999275452786e-03,2.580219750916453499e-03,8.889238087018077467e-03,1.736477005363604902e-03,6.739054961254366434e-03,3.483841013895633341e-04,1.464301926153008552e-03,1.094143818426597439e-03,1.856234040216267174e-03,1.556841453084611276e-03,2.678202779432268480e-03,2.090304608337380330e-03,7.893077297107295009e-04,6.532201901054313260e-04,5.824546695106761970e-03,6.864255497691240313e-03,5.296527041438204957e-03,1.796355522789936038e-03,6.804376980264908743e-04,1.398979907142465376e-03,9.417257740686634697e-04,7.784207265423056382e-04,1.167086739655037210e-02,4.888264422622311083e-03,6.782602973928061885e-03,5.214874517675026529e-03,1.262892367537167201e-03,1.870931494493639421e-02,4.289479248358998853e-03,1.100676020327651800e-02,4.790281394106496319e-04,3.532832528153540940e-03,2.939490855474440750e-04,2.939490855474440750e-04,6.488653888380617810e-03,2.705420287353327811e-03,1.044063603851847627e-02,5.203987514506602449e-03,2.863281833295473928e-03,6.679176443828035298e-03,2.591106754084877579e-03,7.713441744828301166e-03,1.012491294663418577e-03,5.497936600054046524e-03,1.032632250525002647e-02,1.087611616525543078e-02,1.839903535463631489e-03,5.443501584211926994e-04,1.034265301000266302e-03,9.743867835739350577e-04,3.679807070927262978e-03,1.404423408726677199e-03,1.861677541800479214e-03,4.937255936880218139e-03,2.449575712895367147e-03,4.207826724595819558e-03,3.570937039243024351e-03,1.213900853279259711e-03,2.357036185963764640e-03,5.808216190354126285e-03,2.939490855474440750e-04,1.594945964174094687e-03,2.171957132100559192e-03,6.064060764812087383e-03,6.205591806001597380e-04,1.001604291494994714e-03,2.650985271511208715e-03,8.056382344633652949e-04,1.943330065563658076e-03,1.649380980016214001e-03,8.872907582265441564e-04,4.594315337074867008e-03,1.469745427737220375e-03,6.695506948580671200e-04,1.048418405119217259e-02,2.656428773095420755e-03,7.136430576901837096e-03,8.442870957112699748e-03,8.600732503054844998e-04,1.241118361200319476e-03,4.191496219843183872e-04,3.636259058253567527e-03,1.192671197100833233e-02,1.605288617184097433e-02,1.578615459421459002e-04,3.853999121622044780e-03,7.403162154528221189e-04,7.811424773344116147e-03,5.987851742633120127e-04,7.245300608586075289e-03,5.067899974901304491e-03,1.034265301000266302e-03,4.300366251527422932e-03,3.538276029737752655e-04,6.641071932738551887e-04,2.504010728737486786e-04,6.641071932738551887e-04,3.472954010727209804e-03,1.437084418231948787e-03,3.837668616869408661e-03,1.540510948331975374e-03,1.058761058129219917e-02,3.581824042411448430e-03,7.838642281265175695e-04,2.885055839632321654e-03,1.257448865952955162e-03,1.039708802584478125e-03,1.407689509677204423e-02,2.770742306363870987e-03,1.121361326347656987e-03,6.483210386796405336e-03,5.062456473317092885e-04,1.556841453084611276e-03,2.231835649526890219e-04,4.572541330738019065e-04,1.677687188254116044e-02,1.088700316842385453e-04,2.939490855474440750e-04,5.318301047775053116e-03,1.056039307337113811e-03,7.952955814533625711e-03,4.463671299053780656e-03,1.431640916647736964e-03,1.883451548137326939e-03,1.496418585499858893e-02,1.447971421400372650e-03,1.917745608117862183e-02,5.742894171343583543e-03,9.106978150386553852e-03,1.012491294663418577e-03,5.171326505001331512e-04,5.024351962227609041e-03,1.355976244627191130e-02,1.850790538632055297e-04,4.463671299053780439e-04,3.821338112116772975e-03,3.227996439437672786e-03,1.437084418231948787e-03,5.443501584211926994e-04,2.416914703390095776e-03,6.657402437491187139e-03,6.249139818675292397e-03,1.147490133951874214e-02,5.389066568369808331e-03,4.735846378264377005e-04,1.132248329516080849e-03,8.600732503054844998e-04,1.143135332684504712e-03,8.764037550581202938e-04,3.810451108948349221e-04,9.907172883265708517e-04,1.491519434074068100e-03,5.770111679264642874e-04,6.423331869370074634e-04,5.955190733127848322e-03,8.872907582265441564e-04,8.589845499886420918e-03,9.798302851581469890e-04,1.709259497442545137e-03,3.483841013895633341e-04,1.208457351695047845e-02,1.567728456253035139e-03,6.042286758475239440e-04,5.323744549359264722e-03,1.213900853279259711e-03,3.244326944190308905e-03,1.747364008532028765e-03,4.387462276874813834e-03,4.844716409948615632e-04,1.943330065563658076e-03,9.357379223260303344e-03,3.538276029737752980e-03,7.370501145022950035e-03,4.137061204001065101e-04,1.426197415063524924e-03,3.151787417258705964e-03,2.237279151111102368e-03,5.933416726791000814e-04,2.482236722400638952e-03,9.145082661476038131e-04,9.253952693160276757e-04,4.354801267369541812e-04,9.139639159891826958e-03,1.320593484329813522e-02,2.101191611505803976e-03,6.069504266396298989e-03,6.744498462838578040e-03,9.537014775539297620e-03,3.549163032906176626e-03,3.157230918842918004e-03,1.142590982526083508e-02,2.302601170121645110e-03,9.319274712170819500e-03,2.313488173290069189e-03,1.682041989521485589e-03,8.872907582265441564e-04,8.894681588602289940e-03,1.453414922984584690e-03,4.273148743606363167e-03,9.471692756528754011e-04,1.812686027542571724e-03,3.603598048748296156e-03,1.012491294663418577e-02,2.035869592495260800e-03,6.385227358280591223e-03,3.233439941021884825e-03,7.185422091159743936e-04,1.774581516453088356e-02,6.793489977096485097e-03,1.077813313673961536e-03,6.483210386796405336e-03,8.001947328791533635e-04,1.056039307337113811e-03,1.338557039557712949e-02,4.518106314895899752e-04,1.270513269755063797e-02,2.308044671705857323e-02,1.535067446747763464e-02,5.171326505001331512e-04,5.340075054111900407e-03,8.872907582265441564e-04,1.758251011700452627e-03,4.294922749943210459e-03,1.328214386547710377e-03,1.023378297831842440e-03,1.219344354863471751e-03,5.742894171343583543e-03,5.236648524011873820e-03,4.392905778459025440e-03,1.017934796247630400e-03,7.375944646607161641e-03,3.701581077264110703e-03,8.818472566423322251e-04,5.225761520843450825e-04,1.159465837437140615e-03,2.699976785769116205e-03,1.671154986353061726e-03,4.322140257864270224e-03,1.250372313893479727e-02,1.354887544310348808e-02,1.083256815258173576e-03,1.899782052889962625e-03,1.375572850330354126e-02,1.117006525080287485e-02,5.563258619064590134e-03,3.984643159643130698e-03,2.411471201805883736e-03,2.993925871316560064e-04,2.297157668537433504e-03,6.287244329764776242e-03,6.630184929570127374e-03,4.191496219843183872e-03,2.776185807948082810e-04,1.302629929101914268e-02,8.001947328791533635e-04,3.157230918842918004e-04,1.121361326347656987e-03,8.818472566423322251e-04,5.710233161838312171e-03,5.824546695106762187e-04,4.273148743606363167e-03,5.111447987574999942e-03,2.983038868148136201e-03,8.529966982460090649e-03,3.320535966369275943e-04,4.360244768953754069e-03,9.515240769202449461e-03,9.743867835739350794e-03,4.899151425790734945e-04,1.611820819085151707e-02,5.329188050943477195e-03,2.732637795274387577e-03,6.423331869370074200e-03,5.737450669759371069e-03,2.999369372900771887e-03,4.147948207169488422e-03,6.700950450164882589e-03,1.163276288546088826e-02,1.780025018037300353e-03,1.360875396052981749e-03,1.040253152742899242e-02,1.143135332684504712e-03,3.200778931516613454e-03,1.181239843773988340e-03,2.014095586158413237e-04,2.748968300027023262e-03,2.179578034318455787e-02,7.130987075317624622e-04,3.505615020232481175e-03,1.452326222667742195e-02,4.044521677069461835e-03,4.773950889353860416e-03,1.671154986353061726e-03,3.478397512311421410e-03,5.383623066785595858e-03,1.287932474824541977e-02,8.954560106028620209e-03,7.419492659280857091e-03,4.866490416285462924e-03,1.012491294663418577e-02,5.661241647580404247e-03,1.654280131442004836e-02,7.637232722649334345e-03,1.143135332684504712e-03,9.428144743855058560e-03,4.343914264201118383e-03,4.626976346580138379e-04,8.540853985628513861e-03,6.020512752138391932e-03,2.318931674874281229e-03,4.871933917869675397e-03,7.130987075317624622e-04,1.371762399221405611e-03,2.242722652695313974e-03,2.019539087742625114e-03,1.834460033879419449e-03,1.406056459201940854e-02,1.662445383818322506e-02,6.739054961254366434e-03,1.543232699124081481e-02,1.649380980016214001e-03,4.681411362422257692e-04,1.442527919816160784e-02,1.143135332684504712e-03,6.358009850359531458e-03,1.118095225397129806e-02,1.207913001536626771e-02,1.872564544968903077e-03,5.911642720454152872e-03,1.077813313673961536e-03,4.403792781627449519e-03,6.798933478680697570e-03,7.664450230570394110e-03,1.811052977067308112e-02,1.110474323179233124e-03,8.328557423844248431e-04,1.423475664271419035e-02,5.476162593717199233e-03,4.077182686574733206e-03,1.489342033440383371e-02,8.056382344633652949e-04,1.801799024374148078e-03,1.139869231733977618e-02,7.620902217896698442e-04,1.228598307556632088e-02,3.516502023400905255e-03,5.470719092132986759e-03,2.563889246163817814e-03,5.361849060448748566e-03,1.289021175141384472e-02,8.491862471370606371e-04,2.536671738242758049e-03,8.121704363644195040e-03,1.725045652036759705e-02,1.494785535024595324e-02,8.927342598107561311e-03,1.375572850330354126e-02,7.375944646607161641e-03,5.389066568369807681e-04,1.867121043384691037e-03,1.359786695736139514e-02,1.752263159957819297e-02,2.199174640021618523e-03,1.671154986353061726e-03,5.024351962227609041e-03,2.308044671705857150e-03,1.905225554474174665e-03,6.918690513533359843e-03,7.675337233738817756e-04,9.177743670981309068e-03,7.403162154528221189e-04,3.658033064590415252e-03,2.955821360227076436e-03,7.893077297107295009e-04,3.173561423595553689e-03,5.280196536685569271e-03,7.980173322454686344e-03,6.232809313922656712e-03,9.036212629791798637e-03,5.029795463811820647e-03,4.850159911532827238e-03,1.674421087303588906e-02,1.505672538193019057e-02,1.181784193932409500e-02,3.821338112116772975e-03,6.145713288575265811e-03,1.464301926153008552e-03,1.905225554474174665e-03,8.627950010975904763e-03,1.556841453084611276e-03,1.426197415063524924e-03,8.818472566423322251e-04,6.249139818675292397e-03,7.865859789186234810e-03,4.534436819648535871e-03,1.144224033001347077e-02,1.219344354863471751e-03,2.438688709726943502e-03,2.057643598832108525e-03,5.013464959059184961e-03,5.225761520843450608e-03,7.294292122843982562e-04,1.540510948331975374e-03,5.421727577875079702e-03,1.377205900805617651e-03,4.137061204001065101e-04,1.297186427517702315e-02,4.828385905195979946e-03,9.368266226428726556e-03,2.776185807948082810e-04,1.262892367537167201e-03,1.644481828590423425e-02,2.084861106753168290e-03,9.798302851581469890e-04,7.539249694133519364e-03,9.482579759697178090e-03,2.324375176458492835e-03,2.465906217648003267e-03,5.057012971732880412e-03,1.790912021205724042e-02,2.171957132100559192e-03,1.968370172851032981e-02,1.175796342189776300e-02,8.649724017312752922e-03,6.347122847191107378e-03,1.150211884743980277e-02,1.328214386547710377e-03,2.182844135268982837e-03,5.356405558864536960e-03,1.077813313673961666e-02,1.367407597954036109e-02,5.862651206196245815e-03,7.620902217896698659e-03,4.463671299053780439e-04,1.434907017598264015e-02,3.788677102611501604e-03,3.151787417258705964e-03,1.105030821595021301e-03,6.760828967591213726e-03,6.428775370954286673e-03,6.031399755306815144e-03,2.558445744579606099e-04,1.769138014868876490e-03,3.560050036074600705e-03,1.611276468926730590e-03,2.885055839632321654e-03,3.592711045579871968e-04,2.014095586158413075e-03,4.871933917869675397e-03,7.185422091159743936e-04,1.697828144115700114e-02,2.465906217648003267e-03,1.502406437242491963e-03,3.418518994885090274e-03,3.995530162811554778e-03,6.151156790159478067e-04,1.279767222448224134e-02,5.307414044606629036e-03,5.895312215701517186e-03,1.359242345577718267e-02,9.166856667812885856e-03,4.828385905195979946e-03,2.204618141605830563e-03,4.463671299053780656e-03,2.150183125763711466e-03,3.369527480627183217e-03,6.602967421649067609e-03,1.535611796906184712e-02,4.572541330738019065e-04,5.008021457474973572e-04,7.239857107001863249e-04,7.027560545217598036e-03,8.747707045828567035e-03,1.458858424568796512e-03,8.872907582265441781e-03,5.715676663422523561e-04,5.579589123817225819e-03,2.023349538851573412e-02,1.241118361200319389e-02,4.784837892522284496e-03,1.480632430905644281e-02,1.442527919816160827e-03,7.294292122843982562e-04,9.673102315144595578e-03,9.580562788212992203e-03,8.709602534739083624e-04,7.125543573733413016e-03,6.260026821843716694e-04,4.311253254695846145e-03,6.831594488185968941e-03,5.661241647580404247e-03,8.611619506223269077e-03,3.919321140632587956e-03,2.525784735074334403e-03,3.614485051916719802e-03,5.149552498664482919e-03,1.504583837876176736e-02,7.228970103833439603e-03,6.749941964422790514e-04,2.030426090911048760e-03,9.362822724844515384e-04,2.705420287353327811e-03,1.056039307337113811e-03,1.736477005363604902e-03,3.875773127958892506e-03,3.810451108948349221e-04,7.169091586407108467e-03,1.290109875458226750e-03,2.052200097247896485e-03,7.947512312949414322e-04,1.930265661761549484e-02,8.535410484044301388e-03,1.954217068732081938e-03,1.334746588448764565e-02,1.241118361200319476e-03,5.312857546190841510e-03,5.203987514506602449e-03,1.115917824763445164e-03,1.954217068732081938e-03,3.848555620037832740e-03,7.773320262254632303e-03
